StnID,dpt_wmo_id,distance_km,elevation_diff_m,Lat,Lon,Elev,State/Province,Name,UTC_Offset,POR_Date_Range,PCT_POR_Good,Num_Year_Overlap,Num_Valid_Years
USC00394037,726545-99999,48.170758255861216,81.5,44.0121,-97.5315,478.5,SD,HOWARD,-6,19480801-20240403, 93.1%,52.0,52.0
USC00394184,726516-24024,43.28078270540951,71.70000000000005,43.7483,-101.9413,743.7,SD,INTERIOR 3 NE,-7,19790901-20240401, 81.7%,23.0,23.0
USC00394766,726530-99999,31.766970916375413,85.60000000000002,44.0643,-99.4606,444.4,SD,LAKE SHARPE PROJECT,-6,19740501-20240401, 88.8%,43.0,42.0
USC00394864,727584-94038,38.85362070683142,40.60000000000002,45.9397,-102.1575,782.4,SD,LEMMON,-7,19480801-20240401, 87.6%,26.0,26.0
USC00395481,726525-99999,39.42928262097648,8.300000000000011,43.2359,-97.5713,406.3,SD,MENNO,-6,19480801-20240401, 95.8%,33.0,32.0
USC00395891,999999-94085,31.681748165829568,58.89999999999998,43.8878,-100.7075,705.9,SD,MURDO,-6,19501101-20240403, 88.7%,0.0,0.0
USC00396170,726686-24025,12.882803890711216,19.100000000000023,44.4419,-100.4171,506.9,SD,OAHE DAM,-6,19600801-20240401, 92.4%,65.0,65.0
USC00396636,726539-94056,49.19413958781054,43.0,44.6,-102.1667,741.0,SD,PLAINVIEW,-7,19490801-20240219, 81.0%,23.0,23.0
USC00397662,726510-14944,21.15266464793847,53.5,43.7379,-96.6264,485.5,SD,SIOUX FALLS EROS CTR,-6,19740227-20240402, 88.3%,51.0,51.0
USC00397666,726510-14944,2.5434424827970137,3.8999999999999773,43.5877,-96.73,435.9,SD,SIOUX FALLS WFO AP,-6,20030912-20240403, 98.4%,22.0,22.0
USC00397882,726605-00386,7.534700665955951,90.70000000000005,44.4974,-103.8718,1107.3,SD,SPEARFISH,-7,19480801-20240405, 82.2%,12.0,12.0
USC00398622,726525-99999,40.98195276091952,51.39999999999998,42.7625,-96.9194,346.6,SD,VERMILLION 2 SE,-6,19480801-20240403, 92.0%,33.0,32.0
USC00400876,723346-03811,36.83866047869633,0.19999999999998863,35.265,-88.9889,129.2,TN,BOLIVAR WATER WORKS,-6,19480901-20240410, 79.9%,52.0,52.0
USC00401150,723347-03809,43.9974590793274,25.099999999999994,35.6333,-89.2167,116.1,TN,BROWNSVILLE 5 NE,-6,19480901-20240402, 83.8%,56.0,55.0
USC00401663,746710-13806,44.191107044802116,54.5,36.3211,-87.2218,119.5,TN,CHEATHAM LOCK & DAM,-6,19710306-20240404, 76.4%,50.0,50.0
USC00402680,723408-13814,48.86915252489517,14.400000000000006,35.9986,-89.409,91.4,TN,DYERSBURG,-6,19480901-20170413, 85.2%,58.0,58.0
USC00402934,999999-13877,36.52465227709307,60.299999999999955,36.1422,-82.4261,524.3,TN,ERWIN 1 W,-5,19820901-20240401, 89.7%,9.0,9.0
USC00404561,723346-03811,6.783126114482419,16.5,35.6213,-88.8456,112.5,TN,JACKSON EXP STA,-6,19771207-20240401, 91.1%,48.0,48.0
USC00405108,723270-13897,35.08986379627611,19.0,36.2291,-86.318,160.0,TN,LEBANON,-6,19480901-20240401, 85.9%,77.0,77.0
USC00405210,723346-03811,47.44119640714499,28.599999999999994,35.6502,-88.3904,157.6,TN,LEXINGTON,-6,19820601-20240401, 75.4%,42.0,41.0
USC00405720,999999-93839,30.661254323041923,3.299999999999997,35.4156,-89.5315,100.3,TN,MASON,-6,19481001-20240405, 86.0%,47.0,47.0
USC00405956,723340-13893,18.3234591716475,15.400000000000006,35.1298,-89.8038,91.4,TN,MEMPHIS WFO,-6,20001201-20240409, 89.1%,24.0,24.0
USC00406170,723265-03847,27.5911697991477,1.8999999999999773,36.1478,-85.2653,568.1,TN,MONTEREY,-6,19480901-20240205, 81.9%,52.0,51.0
USC00406358,723340-13893,47.580261863781296,50.5,35.4552,-89.8116,126.5,TN,MUNFORD,-6,19480901-20240401, 57.8%,53.0,53.0
USC00406371,723270-13897,34.7618044259622,15.900000000000006,35.9204,-86.3727,163.1,TN,MURFREESBORO 5 N,-6,19480901-20240403, 88.6%,76.0,76.0
USC00406806,723270-13897,18.497407134676784,0.8000000000000114,36.247,-86.5631,179.8,TN,OLD HICKORY WFO,-6,20001201-20240409, 78.8%,24.0,24.0
USC00407359,746716-93808,42.45683186760785,83.0,36.5877,-86.5258,242.0,TN,PORTLAND SEWAGE PLANT,-6,19530601-20240404, 81.0%,52.0,52.0
USC00408562,723270-13897,42.671323541870265,48.099999999999994,36.471,-86.8415,227.1,TN,SPRINGFIELD EXPERIMENT STATION,-6,19480901-20240404, 87.3%,77.0,77.0
USC00410013,722660-13962,5.0666224075197634,5.2000000000000455,32.4318,-99.6326,549.2,TX,ABILENE 6ESE,-6,20010503-20240403, 55.9%,18.0,18.0
USC00410176,722640-93035,21.988654958320883,22.200000000000045,30.3703,-103.7808,1500.2,TX,ALPINE 7NW,-6,20060501-20240305, 85.9%,19.0,19.0
USC00410206,720261-53976,25.94240402334304,48.80000000000001,33.3866,-97.7163,307.8,TX,ALVORD 3 N,-6,19420401-20200201, 86.9%,17.0,17.0
USW00023047,723630-23047,0.6639691952480841,0.2999999999999545,35.2203,-101.7173,1099.3,TX,AMARILLO AP,-6,19410201-20190402, 93.0%,74.0,74.0
USC00410213,723630-23047,1.4140439270458216,4.7999999999999545,35.2327,-101.7092,1094.2,TX,AMARILLO 7ENE,-6,20190325-20240401, 95.7%,6.0,6.0
USC00410250,722107-03056,40.64861396423387,29.799999999999955,32.3123,-102.5606,980.2,TX,ANDREWS 2,-6,20101015-20191115, 96.9%,10.0,10.0
USC00410509,720323-93947,14.158980780366795,17.399999999999977,30.14,-98.8188,533.4,TX,BANKERSMITH,-6,19400501-20120629, 92.9%,9.0,9.0
USC00410510,720323-93947,17.873873344170505,76.79999999999995,30.1196,-98.7868,592.8,TX,BANKERSMITH 2SE,-6,20130227-20181001,100.0%,6.0,6.0
USC00410518,720295-53972,47.25246758525661,67.5,32.263,-96.6369,140.5,TX,BARDWELL DAM,-6,19650402-20231016, 88.5%,20.0,20.0
USC00410569,722555-12935,39.40065349734469,12.8,28.9798,-95.9749,15.8,TX,BAY CITY WATERWORKS,-6,19400601-20240417, 57.1%,51.0,50.0
USC00410639,999999-12925,11.741692527762044,20.700000000000003,28.4575,-97.7061,77.7,TX,BEEVILLE 5 NE,-6,19530802-20240410, 89.5%,19.0,19.0
USC00410690,722517-12932,42.137479606411254,63.8,27.5969,-98.4162,115.8,TX,BENAVIDES #2,-6,19820720-20240409, 85.9%,43.0,43.0
USC00410691,722595-13911,12.522443488114932,55.80000000000001,32.6475,-97.4439,240.8,TX,BENBROOK DAM,-6,19490622-20240131, 90.8%,76.0,76.0
USC00410738,722576-03902,37.78080449535362,35.10000000000002,30.7625,-98.0213,344.1,TX,BERTRAM 3 ENE,-6,19680122-20240404, 96.5%,55.0,55.0
USC00410784,722655-23005,6.870615895905176,15.299999999999955,32.2683,-101.4858,764.7,TX,BIG SPRING FIELD STATION,-6,19531201-20230303, 94.2%,24.0,24.0
USC00411017,723628-93942,3.969901671597346,34.5,31.1445,-99.3492,521.5,TX,BRADY,-6,19400501-20240401, 93.3%,19.0,19.0
USC00411246,722595-13911,29.861594993248396,47.30000000000001,32.5066,-97.3444,232.3,TX,BURLESON,-6,19821201-20240328, 96.0%,43.0,43.0
USC00411429,722536-12911,37.28976900986471,83.80000000000001,29.8607,-98.1959,304.8,TX,CANYON DAM,-6,19780801-20240410, 86.7%,46.0,46.0
USC00411541,722545-99999,21.6328864543083,16.0,30.0833,-97.5,149.0,TX,CEDAR CREEK,-6,20011001-20140114, 91.8%,14.0,14.0
USC00411542,722545-99999,22.97703158616414,1.0999999999999943,30.0225,-97.5577,166.1,TX,CEDAR CREEK 6SW,-6,20170913-20181104, 90.4%,2.0,2.0
USC00411646,722636-93042,40.85850383009889,58.799999999999955,35.6869,-102.3341,1158.2,TX,CHANNING,-6,19410101-20220711, 89.2%,61.0,61.0
USC00411694,723601-23007,5.999166911550047,9.5,34.4386,-100.2186,585.5,TX,CHILDRESS 2,-6,19971102-20100331, 68.1%,14.0,14.0
USC00411773,722587-99999,35.10279851793705,37.19999999999999,33.6108,-95.0716,129.8,TX,CLARKSVILLE 1W,-6,19400901-20240228, 80.6%,39.0,36.0
USC00411920,720323-93947,31.00366419410114,79.19999999999999,29.9615,-98.8945,436.8,TX,COMFORT 2,-6,19900902-20240301, 83.3%,21.0,21.0
USC00411921,722588-99999,19.791439482900955,4.599999999999994,33.1997,-95.9283,167.6,TX,COMMERCE 4SW,-6,19480801-20220519, 89.7%,42.0,41.0
USC00411956,722430-12960,40.699408244141466,47.7,30.3302,-95.4831,74.7,TX,CONROE,-6,19470701-20240401, 84.0%,55.0,55.0
USC00412082,999999-03047,48.14412692693361,51.5,31.4072,-102.3577,778.5,TX,CRANE,-6,19430801-20240308, 86.4%,0.0,0.0
USC00412086,722323-00362,40.441723032294036,22.69999999999999,31.773,-97.8265,298.7,TX,CRANFILLS GAP,-6,19400501-20160512, 83.7%,12.0,12.0
USC00412088,722560-13959,23.619757767970007,63.900000000000006,31.5333,-97.4525,214.9,TX,CRAWFORD,-6,20011101-20240305, 90.5%,24.0,24.0
USC00412096,722597-93985,48.06740064523512,33.0,32.5224,-97.6477,320.0,TX,CRESSON,-6,19460901-20210205, 93.1%,73.0,73.0
USC00412206,722430-12960,33.71512349772166,18.700000000000003,30.021,-95.7069,45.7,TX,CYPRESS,-6,19910101-20181205, 87.2%,28.0,28.0
USC00412361,722615-22001,15.238558386195749,8.699999999999989,29.4078,-100.9274,320.3,TX,DEL RIO 4NW,-6,19960901-20181021, 76.3%,21.0,21.0
USC00412404,722590-03927,41.69617005839479,45.0,33.2333,-97.2,210.0,TX,DENTON EXP STN,-6,19460801-20240307, 92.0%,72.0,72.0
USC00412446,722470-03901,35.86195321912625,20.400000000000006,32.7056,-94.7888,86.6,TX,DIANA 2 W,-6,20121003-20240202, 66.8%,12.0,12.0
USC00412462,722113-53979,26.16551107296992,34.8,30.3558,-96.8289,112.2,TX,DIME BOX,-6,19810701-20240403, 87.9%,21.0,21.0
USC00412676,720617-00208,49.20084254973128,2.6000000000000014,29.6212,-96.366,53.6,TX,EAGLE LAKE RESCH CTR,-6,19860415-20240401, 82.8%,16.0,16.0
USC00412679,762430-99999,16.01938084173329,26.5,28.757,-100.4792,247.5,TX,EAGLE PASS 3N,-6,19411001-20190801, 90.7%,47.0,42.0
USC00413133,722580-13960,36.545029821417714,3.6999999999999886,32.5338,-96.6608,143.3,TX,FERRIS,-6,19460701-20240304, 89.2%,78.0,78.0
USC00413285,722595-13911,16.421275598748103,11.300000000000011,32.8342,-97.2981,196.3,TX,FT WORTH WSFO,-6,19480501-20240325, 79.5%,66.0,66.0
USC00413289,722595-13911,9.998341644202384,2.5,32.8472,-97.4761,187.5,TX,FORT WORTH NATURE CENTER,-6,20021201-20240325, 79.5%,23.0,23.0
USC00413370,722580-13960,40.44445782135362,80.69999999999999,33.1924,-96.793,227.7,TX,FRISCO,-6,19661010-20221229, 87.6%,57.0,57.0
USC00413415,720287-53967,44.69597743020269,9.699999999999989,33.6358,-97.1447,237.7,TX,GAINESVILLE,-6,19410901-20240226, 81.6%,20.0,20.0
USC00413507,722576-03902,43.920064899469516,42.60000000000002,30.6763,-97.7208,266.4,TX,GEORGETOWN LAKE,-6,19810801-20220502, 80.1%,42.0,42.0
USC00413546,720311-53962,39.12410676961789,8.900000000000006,32.7463,-95.0497,118.9,TX,GILMER 4 WNW,-6,19410701-20120601, 80.6%,9.0,9.0
USC00413642,720287-53967,19.390674493138746,7.900000000000006,33.7952,-96.853,220.1,TX,GORDONVILLE,-6,19420101-20130831, 83.1%,6.0,4.0
USC00413686,722577-99999,48.53420597471223,38.80000000000001,30.7188,-97.3211,169.2,TX,GRANGER DAM,-6,19800601-20240404, 82.7%,45.0,45.0
USC00413691,722595-13911,42.52583529564444,6.699999999999989,32.9506,-97.0553,178.3,TX,GRAPEVINE DAM,-6,19490623-20240131, 90.2%,76.0,76.0
USC00414098,720393-00129,7.372516164410426,11.299999999999955,34.8172,-102.4002,1164.3,TX,HEREFORD,-6,19550516-20240423, 83.7%,18.0,18.0
USC00414257,722587-99999,42.628904222505604,34.80000000000001,33.5869,-95.9074,201.8,TX,HONEY GROVE,-6,19440201-20240211, 78.0%,37.0,31.0
USC00414517,722597-93985,48.49801065733364,42.5,33.2065,-98.1688,329.5,TX,JACKSBORO,-6,19400501-20171121, 61.7%,44.0,44.0
USC00414597,722595-13911,46.41705878694353,4.900000000000006,32.6405,-96.9747,180.1,TX,JOE POOL LAKE,-6,20080416-20240304, 91.2%,17.0,17.0
USC00414670,747400-13973,8.367934100867307,11.5,30.4452,-99.8044,532.5,TX,JUNCTION 4SSW,-6,19400301-20240401, 90.4%,46.0,45.0
USC00414679,722595-13911,42.06089243451155,13.099999999999994,33.1167,-97.3,198.1,TX,JUSTIN 2 N,-6,19540104-20230706, 90.7%,70.0,70.0
USC00414775,722656-23040,12.49274306396509,4.600000000000023,31.8409,-103.0889,862.6,TX,KERMIT,-6,20030201-20240307, 70.8%,22.0,22.0
USC00414880,722174-23097,26.459388864557194,23.90000000000009,34.3975,-101.7278,1051.9,TX,KRESS,-6,19400201-20240402, 96.5%,19.0,19.0
USC00414920,722202-12985,28.076287289133923,48.599999999999994,28.9838,-99.8684,238.4,TX,LA PRYOR,-6,19400201-20210901, 84.8%,18.0,18.0
USC00414972,720261-53976,6.210235006987659,6.199999999999989,33.225,-97.8316,265.2,TX,LAKE BRIDGEPORT DAM,-6,19460801-20171211, 88.6%,14.0,13.0
USC00414975,722587-99999,45.34964660195358,5.5,33.7411,-95.9216,161.5,TX,LAKE CROCKETT,-6,19730829-20240220, 84.3%,40.0,36.0
USC00415094,722580-13960,39.37920927523116,8.400000000000006,33.0352,-96.4861,155.4,TX,LAVON DAM,-6,19490701-20240327, 81.6%,75.0,75.0
USC00415192,722580-13960,31.44586649047826,22.5,33.0694,-97.0094,169.5,TX,LEWISVILLE DAM,-6,19640201-20240226, 78.5%,59.0,59.0
USC00415193,722113-53979,27.596539554347384,18.099999999999994,30.4065,-97.0134,128.9,TX,LEXINGTON,-6,19400301-20220901, 91.1%,19.0,18.0
USW00003951,722470-03901,7.1865225988001225,17.099999999999994,32.3466,-94.6533,124.1,TX,LONGVIEW 11 SE,-6,19750812-20240312, 87.3%,34.0,34.0
USC00415410,722670-23042,3.307166147328145,3.8999999999999773,33.6897,-101.8219,989.1,TX,LUBBOCK 9 N,-6,19420901-20240402, 94.7%,80.0,79.0
USC00415463,722469-53912,40.40708974121238,25.299999999999997,32.3316,-96.1505,109.7,TX,MABANK 4 SW,-6,19770501-20170928, 77.7%,19.0,19.0
USC00415661,722510-12924,47.47914558695592,12.100000000000001,28.1,-97.8167,24.1,TX,MATHIS,-6,19970906-20240416, 93.0%,28.0,28.0
USC00415893,722650-23023,1.0230335587334702,3.3999999999999773,31.9426,-102.1896,875.4,TX,WFO MIDLAND,-6,20111209-20240304, 35.1%,7.0,7.0
USC00415897,722580-13960,40.82615639108008,83.1,32.4916,-96.9992,230.1,TX,MIDLOTHIAN,-6,19740117-20211201, 85.9%,47.0,47.0
USC00415957,722597-93985,5.494979853291857,29.399999999999977,32.7863,-98.1183,257.6,TX,MINERAL WELLS 1 SSW,-6,19520324-20240208, 83.4%,71.0,69.0
USC00416108,720311-53962,9.343944318753381,1.2999999999999972,33.163,-95.0097,111.3,TX,MOUNT PLEASANT,-6,19400201-20240301, 82.7%,21.0,21.0
USC00416135,999999-03054,30.130125543403867,27.40000000000009,34.2192,-102.7327,1167.4,TX,MULESHOE NO 1,-6,20091116-20091201,100.0%,0.0,0.0
USC00416136,999999-03054,30.130125543403867,27.40000000000009,34.2192,-102.7327,1167.4,TX,MULESHOE # 2,-6,19410601-20240403, 89.9%,0.0,0.0
USC00416177,722446-93987,44.138176489520134,45.599999999999994,31.6163,-94.643,132.6,TX,NACOGDOCHES,-6,19471001-20240207, 79.0%,71.0,71.0
USC00416210,720295-53972,40.13938883920052,69.6,31.9611,-96.688,138.4,TX,NAVARRO MILLS DAM,-6,19620810-20240213, 90.3%,21.0,21.0
USC00416270,723418-13977,39.78527350075703,9.799999999999997,33.4547,-94.4088,105.2,TX,NEW BOSTON,-6,19731016-20220531, 90.2%,50.0,50.0
USC00416335,722448-13972,48.474151914366054,45.599999999999994,31.9747,-95.138,113.4,TX,NEW SUMMERFIELD 2W,-6,19620802-20240305, 85.4%,0.0,0.0
USC00416734,720659-00239,1.5690218338469852,11.200000000000045,30.7169,-101.2061,714.8,TX,OZONA,-6,19400401-20131101, 21.1%,0.0,0.0
USW00093914,999999-53968,10.979487929274763,25.69999999999999,31.7831,-95.6039,141.7,TX,PALESTINE 2 NE,-6,19400201-20240213, 86.7%,21.0,21.0
USC00416776,720313-03052,6.357839011185722,28.899999999999977,35.5544,-100.9736,960.1,TX,PAMPA # 2,-6,19531001-20240305, 92.5%,21.0,21.0
USC00416792,999999-22016,1.5347499372803315,75.0,29.3273,-103.2062,1140.0,TX,PANTHER JUNCTION,-6,19550321-20240305, 94.6%,0.0,0.0
USC00416893,722169-03058,11.669017436158212,34.299999999999955,31.3781,-103.6329,830.3,TX,PECOS 8W,-6,19600303-20230829, 94.2%,20.0,20.0
USC00416935,999999-03054,24.658701496425078,24.40000000000009,33.8153,-102.5578,1115.6,TX,PEP,-6,19560801-20240415, 95.9%,0.0,0.0
USC00417066,720311-53962,18.305649853291374,1.2999999999999972,32.9263,-94.9392,111.3,TX,PITTSBURG 5 SSE,-6,19490501-20171024, 83.8%,13.0,13.0
USC00417140,722550-12912,42.908328977318526,26.9,28.6575,-96.5553,6.1,TX,POINT COMFORT,-6,19571101-20240409, 93.5%,66.0,66.0
USC00417300,722600-03969,41.046072134715,29.80000000000001,31.9633,-98.4941,372.2,TX,PROCTOR RESERVOIR,-6,19730701-20240318, 72.9%,31.0,31.0
USW00012911,722535-12909,35.12440491827774,11.900000000000006,29.5325,-98.2623,221.9,TX,RANDOLPH AFB,-6,19401101-20240403, 92.3%,85.0,85.0
USC00417706,722363-23098,10.17872755964183,3.0,30.024,-100.212,726.0,TX,ROCKSPRINGS,-6,19400401-20140402, 78.2%,10.0,10.0
USC00417936,720296-53945,21.332076368613386,6.399999999999999,31.0619,-94.1011,57.6,TX,SAM RAYBURN DAM,-6,19680101-20240305, 83.8%,21.0,21.0
USC00417944,722630-23034,2.34861540910091,5.899999999999977,31.3708,-100.4943,576.1,TX,SAN ANGELO WFO,-6,19400101-20240418, 24.9%,22.0,22.0
USC00417947,722535-12909,14.451188499930137,3.4000000000000057,29.4704,-98.4728,213.4,TX,SAN ANTONIO INCARNATE WORD,-6,19970501-20230302, 79.0%,25.0,25.0
USC00418022,747300-99999,2.715441847515569,15.200000000000045,30.1414,-102.3917,849.8,TX,SANDERSON,-6,19420801-20130904, 10.4%,0.0,0.0
USC00418081,722516-12928,33.12779659014347,1.4000000000000004,27.2169,-97.6955,11.6,TX,SARITA 7 E,-6,19410901-20190501, 86.0%,67.0,67.0
USC00418531,722544-13958,42.40910258550258,55.10000000000002,30.4813,-98.1607,259.1,TX,SPICEWOOD,-6,19680301-20190201, 89.3%,52.0,52.0
USC00418544,722536-12911,39.021701190549166,85.30000000000001,29.8652,-98.3796,306.3,TX,SPRING BRANCH 2SE,-6,19880501-20180904, 81.9%,29.0,29.0
USC00418563,722597-93985,38.39278969145714,34.0,32.9086,-97.6786,321.0,TX,SPRINGTOWN 4 S,-6,19771101-20240209, 88.4%,48.0,48.0
USW00003969,722597-93985,47.04360457501673,66.89999999999998,32.3607,-98.1269,353.9,TX,STEPHENVILLE 9NNE,-6,19400701-20170517, 56.0%,44.0,44.0
USC00418646,722576-03902,28.852752275859572,93.80000000000001,31.0372,-97.5283,215.2,TX,STILLHOUSE HOLLOW DAM,-6,19640522-20240304, 87.6%,56.0,56.0
USC00418743,722588-99999,41.51119802983793,12.099999999999994,33.148,-95.6269,150.9,TX,SULPHUR SPRINGS,-6,19411001-20231204, 88.7%,47.0,46.0
USC00418778,722448-13972,11.99375452615151,21.80000000000001,32.4561,-95.423,137.2,TX,SWAN 4 NW,-6,19570809-20240301, 87.3%,0.0,0.0
USC00418845,722537-12961,45.69970828077696,94.19999999999999,29.6075,-99.2801,397.8,TX,TARPLEY 3S,-6,19400301-20210808, 90.7%,25.0,25.0
USC00418942,723418-13977,9.146465169100264,3.9000000000000057,33.4368,-94.0773,118.9,TX,TEXARKANA,-6,19680917-20240308, 86.5%,52.0,52.0
USC00419417,722560-13959,1.1178309089526817,0.09999999999999432,31.6003,-97.2169,150.9,TX,WACO DAM,-6,19650224-20230927, 82.9%,59.0,59.0
USC00419491,722445-03904,34.37951863741506,34.5,30.3237,-96.1594,65.5,TX,WASHINGTON STATE PARK,-6,19520612-20200613, 86.7%,51.0,51.0
USC00419499,722630-23034,42.38260894790952,62.700000000000045,31.6725,-100.7283,644.7,TX,WATER VALLEY,-6,19531001-20240402, 88.6%,71.0,70.0
USC00419527,723630-23047,49.6799545531183,62.700000000000045,34.7933,-101.5483,1036.3,TX,WAYSIDE,-6,19410601-20240422, 79.8%,81.0,80.0
USC00419532,722597-93985,27.313160459797942,6.199999999999989,32.7479,-97.7704,293.2,TX,WEATHERFORD,-6,19471001-20240205, 93.7%,76.0,76.0
USC00419565,723601-23007,47.378878030928526,26.799999999999955,34.8422,-100.2102,621.8,TX,WELLINGTON,-6,19491001-20180628, 70.9%,40.0,40.0
USC00419588,722505-12904,32.523404102921,13.899999999999999,26.178,-97.9708,22.9,TX,WESLACO,-6,19471001-20190501, 80.6%,51.0,48.0
USC00419715,722560-13959,31.534893034867604,24.0,31.8611,-97.375,175.0,TX,WHITNEY DAM,-6,19520617-20240312, 94.1%,73.0,73.0
USC00419815,722416-12971,34.11370475953945,78.80000000000001,30.0016,-98.1048,275.8,TX,WIMBERLEY 1 NW,-6,19890201-20240402, 94.5%,26.0,26.0
USC00419817,722666-93943,42.637342542126056,2.6000000000000227,31.4658,-99.1708,416.4,TX,WINCHELL,-6,19530401-20240403, 76.6%,30.0,24.0
USC00419893,720318-53965,48.07949012455985,36.60000000000002,33.0179,-99.0541,378.6,TX,WOODSON,-6,19410801-20240417, 92.9%,21.0,21.0
USC00419916,723418-13977,23.209763319261377,29.0,33.3038,-94.1584,86.0,TX,WRIGHT PATMAN DM & LK,-6,19811101-20240227, 68.9%,43.0,43.0
USC00420820,725755-24101,28.98641015771363,75.20000000000005,40.8547,-111.8902,1383.8,UT,BOUNTIFUL-VAL VERDA,-7,19810601-20140722, 81.9%,32.0,32.0
USC00421008,724756-23159,7.078518185936688,95.90000000000009,37.641,-112.1702,2404.9,UT,BRYCE CANYON NP HQRS,-7,19590601-20190903, 93.0%,61.0,61.0
USC00421162,724755-93129,39.98052799818058,68.40000000000009,37.6661,-113.5423,1634.6,UT,CANYON BREEZE RANCH,-7,20100901-20130303, 87.5%,4.0,4.0
USW00023162,724795-99999,8.04643065526417,36.5,39.3833,-112.5167,1450.5,UT,DELTA,-7,19480701-20240410, 95.9%,40.0,40.0
USC00422726,725720-24127,27.92583291766813,47.0,41.0203,-111.9328,1335.0,UT,FARMINGTON 3 NW,-7,19480801-20240419, 52.7%,45.0,44.0
USC00423348,725720-24127,49.80845565535251,98.79999999999995,40.602,-112.5076,1386.8,UT,GRANTSVILLE 2W,-7,19560601-20240402, 94.0%,69.0,69.0
USW00023170,724735-23170,5.265427713793209,6.0,38.4167,-110.7,1360.0,UT,HANKSVILLE FAA AP,-7,19480701-20121102, 95.7%,47.0,47.0
USC00425194,724796-94128,13.120716670716966,12.900000000000091,41.6661,-111.8913,1367.9,UT,LOGAN 5 SW EXP FARM,-7,19761027-20240309, 90.6%,41.0,37.0
USC00425826,725755-24101,25.551420978617916,87.90000000000009,41.0365,-111.6712,1546.9,UT,MORGAN,-7,20210929-20240321, 78.9%,4.0,4.0
USC00426404,725750-24126,8.002649409031543,30.09999999999991,41.2439,-111.9466,1325.9,UT,OGDEN PIONEER PH,-7,20171231-20240331, 39.3%,5.0,4.0
USC00426414,725750-24126,4.769546263569421,51.5,41.2307,-112.028,1304.5,UT,OGDEN SUGAR FACTORY,-7,19530624-20240411, 96.5%,54.0,54.0
USC00426757,725750-24126,28.922183052374955,21.0,41.4493,-112.0372,1335.0,UT,PERRY,-7,19871205-20240416, 75.7%,37.0,37.0
USC00426938,725786-24151,34.851328070256365,21.5,41.874,-112.1487,1362.5,UT,PLYMOUTH,-7,19480723-20240401, 90.8%,40.0,40.0
USC00427064,725724-24174,7.096430225003863,22.90000000000009,40.2458,-111.6508,1392.9,UT,PROVO BYU,-7,19800901-20240402, 95.4%,44.0,44.0
USC00427395,725705-99999,41.64962972526763,81.0,40.2875,-109.959,1528.0,UT,ROOSEVELT RADIO,-7,19480701-20240416, 90.9%,52.0,52.0
USC00427516,724754-23186,2.197071460925111,23.200000000000045,37.119,-113.6068,870.8,UT,ST. GEORGE,-7,19480701-20130106, 88.7%,24.0,22.0
USC00430277,726166-54781,43.86449396096897,93.39999999999998,43.1002,-72.7836,344.4,VT,BALL MOUNTAIN LAKE,-5,19620914-20170830, 79.2%,13.0,12.0
USC00431565,726145-94705,30.05791715617167,12.100000000000023,44.0167,-72.2833,348.1,VT,CORINTH,-5,19480501-20240402, 91.1%,52.0,52.0
USC00433914,726225-04742,45.22558996931951,17.700000000000003,44.9339,-73.0496,53.3,VT,HIGHGATE FALLS,-5,19480501-20230929, 84.5%,56.0,55.0
USC00434749,725165-99999,25.485109599086716,55.69999999999999,43.3923,-72.6791,295.7,VT,LUDLOW # 2,-5,19731024-20110801, 91.6%,36.0,30.0
USC00435366,726170-14742,44.850030441862,88.0,44.5618,-72.6027,189.0,VT,MORRISVILLE,-5,19480501-20170710, 83.2%,70.0,70.0
USC00435733,726114-54771,40.78889403819025,19.80000000000001,44.1647,-72.6567,204.2,VT,NORTHFIELD,-5,19480501-20170417, 57.5%,21.0,21.0
USC00435768,726116-94765,5.356923569295441,5.699999999999989,43.6027,-72.3621,173.7,VT,NORTH HARTLAND LAKE,-5,19610706-20240401, 88.1%,48.0,48.0
USC00436500,726166-54781,11.020055558633969,87.30000000000001,42.7917,-73.2228,338.3,VT,POWNAL 1 NE,-5,20091110-20130602, 84.6%,5.0,5.0
USC00436995,725165-99999,13.019129142937214,51.0,43.6253,-72.9781,189.0,VT,RUTLAND,-5,20211107-20240402, 50.3%,4.0,4.0
USC00437054,726140-54742,0.7465346081879315,1.4000000000000057,44.42,-72.0194,213.4,VT,SAINT JOHNSBURY,-5,19480501-20240331, 85.0%,38.0,35.0
USC00438160,725165-99999,48.70258467636911,34.30000000000001,43.0908,-73.1244,274.3,VT,SUNDERLAND 2,-5,19900102-20130803, 81.7%,24.0,23.0
USC00440561,724110-13741,37.14650244044842,28.30000000000001,37.3788,-79.5588,374.3,VA,BEDFORD 4 NW,-5,19960312-20180301, 91.7%,23.0,23.0
USC00440766,724116-13868,25.36742970742615,61.89999999999998,37.0833,-80.4,579.1,VA,BLACKSBURG 3 SE,-5,20030407-20240402, 87.3%,22.0,22.0
USC00440993,723114-03715,43.60388892755525,81.4,37.7091,-78.2885,68.6,VA,BREMO BLUFF,-5,19860801-20120904, 81.9%,14.0,14.0
USC00441322,724014-93714,42.62241565229784,42.599999999999994,37.0375,-77.9462,100.6,VA,FORT PICKETT,-5,19740701-20190904, 68.9%,25.0,24.0
USC00441614,724106-13728,33.01282574762567,91.10000000000002,36.8667,-79.3167,259.1,VA,CHATHAM 4 N,-5,19610105-20240408, 81.0%,51.0,51.0
